,tsne_0,tsne_1,sampledornot
2915,-38.17393,-49.42787,Not sampled
2916,-46.387173,-33.275505,Not sampled
2917,-53.377434,-36.33783,Not sampled
2918,-44.920635,-20.312845,Not sampled
2919,-44.529083,-29.763243,Not sampled
2920,-47.58988,-37.79463,Not sampled
2921,-43.3606,-36.12625,Not sampled
2922,-40.5336,-26.425514,Not sampled
2923,-28.233475,-23.630342,sampled
2924,-36.583065,-32.565746,Not sampled
2925,-40.54436,-20.696457,Not sampled
2926,-33.18201,-15.296401,sampled
2927,-35.088608,-47.102154,Not sampled
2928,37.992706,-28.86892,sampled
2929,-26.10769,-28.102201,Not sampled
2930,-54.178364,-39.2657,Not sampled
2931,-32.76819,-14.561046,sampled
2932,-42.175507,-35.417263,Not sampled
2933,-39.844555,-24.374165,Not sampled
2934,-41.646393,-24.17485,Not sampled
2935,-53.376785,-36.33752,Not sampled
2936,-44.92051,-20.313261,Not sampled
2937,-44.52933,-29.763466,Not sampled
2938,-47.867214,-37.912254,Not sampled
2939,-40.534016,-26.42562,Not sampled
2940,-36.58182,-32.56614,Not sampled
2941,-40.54388,-20.696455,Not sampled
2942,-33.18188,-15.2967415,sampled
2943,-35.088608,-47.102154,Not sampled
2944,37.99264,-28.868843,sampled
2945,-26.107708,-28.102184,Not sampled
2946,-54.178276,-39.26454,Not sampled
2947,-32.76985,-14.561361,sampled
2948,-38.895393,-36.612083,Not sampled
2949,-46.24534,-25.650337,Not sampled
2950,-41.645905,-24.17411,Not sampled
2951,-53.376717,-36.33728,Not sampled
2952,-46.724514,-21.736664,Not sampled
2953,-40.684566,-29.404016,Not sampled
2954,-47.822556,-37.832664,Not sampled
2955,-43.51178,-26.978745,Not sampled
2956,-39.054558,-21.218552,Not sampled
2957,-33.182224,-15.296502,sampled
2958,-35.08789,-47.10242,Not sampled
2959,37.992874,-28.868763,sampled
2960,-26.10771,-28.102194,Not sampled
2961,-54.178276,-39.26454,Not sampled
2962,-32.769314,-14.561234,sampled
2963,-40.589767,-38.857494,Not sampled
2964,-47.897316,-42.32673,Not sampled
2965,-39.55372,-45.647823,Not sampled
2966,-46.387356,-33.273636,Not sampled
2967,-53.376755,-36.337532,Not sampled
2968,-44.92018,-20.312721,Not sampled
2969,-40.684322,-29.403826,Not sampled
2970,-47.51587,-38.615696,Not sampled
2971,-43.36022,-36.126446,Not sampled
2972,-40.531395,-26.426805,Not sampled
2973,-37.35225,-42.42643,Not sampled
2974,-36.40414,-43.67349,Not sampled
2975,-37.42635,-42.44649,Not sampled
2976,-34.139847,-38.74264,Not sampled
2977,-37.38305,-42.416256,Not sampled
2978,-1.0970137,-5.7476826,Not sampled
2979,19.71498,-7.6895275,sampled
2980,-0.9336534,-3.8963099,Not sampled
2981,-47.51653,-38.615604,Not sampled
2982,-53.673157,-30.96431,Not sampled
2983,-43.468735,17.774601,sampled
2984,-47.05572,-53.279137,Not sampled
2985,-47.358643,-37.87958,Not sampled
2986,20.526728,-44.212177,sampled
2987,-35.088608,-47.102154,Not sampled
2988,37.992912,-28.869179,sampled
2989,-26.1077,-28.102228,Not sampled
2990,-54.178284,-39.264862,Not sampled
2991,-5.5072055,-35.996944,sampled
2992,-39.403637,-37.2282,Not sampled
2993,-39.78385,-24.451057,Not sampled
2994,-41.881115,-24.148773,Not sampled
2995,-53.376755,-36.337532,Not sampled
2996,-47.149845,-21.957596,Not sampled
2997,-40.684383,-29.403923,Not sampled
2998,-47.899178,-37.981464,Not sampled
2999,-40.22485,-27.489609,Not sampled
3000,37.993076,-28.868723,sampled
3001,-26.107702,-28.102228,Not sampled
3002,-54.178722,-39.2652,Not sampled
3003,-32.769802,-14.561694,sampled
3004,-44.327496,-37.29317,Not sampled
3005,-47.898033,-42.32709,Not sampled
3006,-38.17311,-49.429024,Not sampled
3007,-46.45893,-30.238077,Not sampled
3008,-53.378433,-36.34153,Not sampled
3009,-46.72416,-21.73783,Not sampled
3010,-44.52933,-29.763466,Not sampled
3011,-47.19909,-38.157864,Not sampled
3012,-39.61507,-37.377785,Not sampled
3013,-40.533802,-26.425402,Not sampled
3014,10.732475,35.81779,sampled
3015,-31.837072,19.33521,Not sampled
3016,24.578863,-4.8028073,sampled
3017,-41.99525,-34.85002,Not sampled
3018,-45.936882,-25.697609,Not sampled
3019,-42.01622,-24.123926,Not sampled
3020,-31.26527,18.637579,Not sampled
3021,-44.883793,-21.026972,Not sampled
3022,-43.06728,-28.490046,Not sampled
3023,-31.061981,18.23626,Not sampled
3024,-44.520794,-27.086836,Not sampled
3025,-54.178284,-39.264862,Not sampled
3026,-32.76937,-14.561697,sampled
3027,-38.8955,-36.61197,Not sampled
3028,-39.847435,-24.371914,Not sampled
3029,-44.42489,-24.371359,Not sampled
3030,-53.377743,-36.341858,Not sampled
3031,-44.920383,-20.312918,Not sampled
3032,-44.52887,-29.763435,Not sampled
3033,-47.218636,-38.33248,Not sampled
3034,-40.53358,-26.426048,Not sampled
3035,-31.615314,-15.384109,sampled
3036,-31.993673,-47.83374,Not sampled
3037,-47.99831,-43.339478,Not sampled
3038,-35.03801,-50.393105,Not sampled
3039,-41.88201,-24.148554,Not sampled
3040,-0.22481462,-4.8928037,Not sampled
3041,-43.989918,-27.697382,Not sampled
3042,1.8671238,-4.056948,sampled
3043,-39.40355,-37.22806,Not sampled
3044,-39.40377,-37.22818,Not sampled
3045,-46.339233,-25.754868,Not sampled
3046,-44.503983,-24.449066,Not sampled
3047,-53.3778,-36.341232,Not sampled
3048,-45.106197,-20.667793,Not sampled
3049,-40.684383,-29.403923,Not sampled
3050,-47.214855,-38.36993,Not sampled
3051,-40.224777,-27.489552,Not sampled
3052,19.37145,-7.3817406,sampled
3053,-6.140395,-35.389572,sampled
3054,-44.325996,-37.292805,Not sampled
3055,-47.898033,-42.32709,Not sampled
3056,-38.172894,-49.428593,Not sampled
3057,-49.933952,-38.125614,Not sampled
3058,-43.7774,18.064674,sampled
3059,-47.054413,-53.276443,Not sampled
3060,-47.294662,-37.942516,Not sampled
3061,-47.212166,-38.289707,Not sampled
3062,20.780966,-44.56979,sampled
3063,-6.138135,-35.39113,sampled
3064,-49.933292,-38.12729,Not sampled
3065,-44.526722,18.347706,sampled
3066,-47.05238,-53.2801,Not sampled
3067,-47.387295,-38.56408,Not sampled
3068,20.766907,-45.80512,sampled
3069,-47.251137,-38.033844,Not sampled
3070,-43.478767,17.664948,sampled
3071,-47.05427,-53.276157,Not sampled
3072,-47.23559,-38.058872,Not sampled
3073,20.719885,-45.833748,sampled
3074,-47.998314,-43.339394,Not sampled
3075,-35.03801,-50.393112,Not sampled
3076,-44.503983,-24.449066,Not sampled
3077,-53.64786,-30.884441,Not sampled
3078,-43.989536,-27.69791,Not sampled
3079,-47.66304,-37.787785,Not sampled
3080,-39.403923,-37.22806,Not sampled
3081,-39.48817,-45.690285,Not sampled
3082,-41.882412,-24.147274,Not sampled
3083,-53.649628,-30.882126,Not sampled
3084,-43.990326,-27.698215,Not sampled
3085,-47.818115,-37.858944,Not sampled
3086,-42.342686,-35.58905,Not sampled
3087,-44.50427,-24.449091,Not sampled
3088,-52.978237,-31.76039,Not sampled
3089,-40.226967,-27.48762,Not sampled
3090,-47.27656,-38.462353,Not sampled
3091,-42.343132,-35.588184,Not sampled
3092,-53.646595,-30.884323,Not sampled
3093,-34.458694,-14.089023,sampled
3094,20.249613,-45.569477,sampled
3095,-47.34135,-37.8755,Not sampled
3096,-7.2606597,1.4287751,Not sampled
3097,-31.661945,-15.579125,sampled
3098,-44.9201,-20.312803,Not sampled
3099,-40.226006,-27.489737,Not sampled
3100,-9.993021,0.40732852,Not sampled
3101,-42.34205,-35.588295,Not sampled
3102,-40.53353,-26.426651,Not sampled
3103,-47.054,-53.278595,Not sampled
3104,-47.27656,-38.462353,Not sampled
3105,20.992826,-43.528297,sampled
3106,-47.31659,-37.91734,Not sampled
3107,-1.2291682,-0.631937,sampled
3108,-33.18068,-15.295449,sampled
3109,-42.341785,-35.589813,Not sampled
3110,-31.66113,-15.578844,sampled
3111,-26.1077,-28.102228,Not sampled
3112,-45.741344,-54.05296,Not sampled
3113,-45.74337,-54.048084,Not sampled
3114,-9.572554,69.58669,Not sampled
3115,-6.2579083,-36.288124,sampled
3116,69.50335,47.705887,Not sampled
3117,-10.727208,-62.677647,sampled
3118,-7.5350037,-54.266804,Not sampled
3119,20.678345,-43.336826,sampled
3120,-10.386074,-63.011406,sampled
3121,-10.257828,-62.602016,sampled
3122,-43.31722,-42.901,Not sampled
3123,-9.742723,-62.764885,sampled
3124,-28.23058,-23.639236,sampled
3125,-43.304333,-42.896328,Not sampled
3126,-26.55252,14.172476,Not sampled
3127,-45.56487,-46.61019,Not sampled
3128,-6.2579064,-36.28812,sampled
3129,-33.328934,23.986397,Not sampled
3130,-74.673256,-8.535727,sampled
3131,-1.2291682,-0.631937,sampled
3132,-10.103822,70.25088,Not sampled
3133,-33.9521,-50.058876,Not sampled
3134,-5.7975264,-36.154568,sampled
3135,-9.572554,69.58669,Not sampled
3136,-11.11967,-61.42011,sampled
3137,-26.55252,14.172476,Not sampled
3138,-10.386074,-63.011406,sampled
3139,-45.74665,-54.052032,Not sampled
3140,-10.280089,2.0322735,Not sampled
3141,-9.726145,-61.313,sampled
3142,20.382914,-43.45456,sampled
3143,19.988575,-45.278893,sampled
3144,-9.572554,69.58669,Not sampled
3145,-5.5648856,-36.03261,sampled
3146,69.50335,47.705887,Not sampled
3147,-6.1816583,-59.846287,Not sampled
3148,-10.45514,-61.86839,sampled
3149,-7.535018,-54.266907,Not sampled
3150,20.70944,-46.137684,sampled
3151,-11.11967,-61.42011,sampled
3152,-9.744253,-62.765995,sampled
3153,-8.863667,0.6815327,Not sampled
3154,-9.187541,-62.04215,sampled
3155,-28.22168,-23.652212,sampled
3156,-7.6071095,2.1808417,Not sampled
3157,-26.55252,14.172476,Not sampled
3158,41.7648,-11.903018,sampled
3159,-6.283142,-36.32635,sampled
3160,-33.328934,23.986395,Not sampled
3161,-74.6732,-8.535781,sampled
3162,-7.5299306,3.5742333,sampled
3163,-9.200101,68.82721,Not sampled
3164,-33.951504,-50.06058,Not sampled
3165,-6.283142,-36.32635,sampled
3166,-9.200101,68.82721,Not sampled
3167,-10.474122,-60.975746,sampled
3168,-26.118797,13.401393,Not sampled
3169,-10.474122,-60.975746,sampled
3170,20.863178,-43.35695,sampled
3171,-9.848077,-60.904564,sampled
3172,20.631567,-43.3463,sampled
3173,-9.200101,68.82721,Not sampled
3174,-6.2322326,-36.284386,sampled
3175,69.50335,47.705887,Not sampled
3176,-6.182743,-59.841717,Not sampled
3177,-10.459533,-60.980434,sampled
3178,46.57961,-15.707796,sampled
3179,0.3021034,-1.4513981,sampled
3180,-6.2935033,-35.743282,sampled
3181,-11.689391,-61.916042,sampled
3182,-9.637487,5.726456,sampled
3183,-10.45514,-61.86839,sampled
3184,-28.23952,-23.62312,sampled
3185,-8.27357,4.5131993,sampled
3186,-26.659172,13.318628,Not sampled
3187,41.728397,-12.674866,sampled
3188,-5.7601194,-36.102226,sampled
3189,-33.32895,23.986393,Not sampled
3190,-66.91518,-1.602338,sampled
3191,1.8675239,-0.35502517,sampled
3192,-9.572554,69.58669,Not sampled
3193,-33.95211,-50.05886,Not sampled
3194,-6.257901,-36.28813,sampled
3195,-9.200101,68.82721,Not sampled
3196,-5.570493,-36.034725,sampled
3197,-26.94897,13.649869,Not sampled
3198,-9.744253,-62.765995,sampled
3199,20.62344,-44.473305,sampled
3200,-9.572554,69.58669,Not sampled
3201,-6.202309,-36.280357,sampled
3202,69.50335,47.705887,Not sampled
3203,-7.535013,-54.266933,Not sampled
3204,-9.744253,-62.765995,sampled
3205,-7.535018,-54.266907,Not sampled
3206,20.407177,-43.48055,sampled
3207,-9.187541,-62.04215,sampled
3208,-11.11967,-61.42011,sampled
3209,1.8675239,-0.35502517,sampled
3210,-10.092856,-62.129105,sampled
3211,-28.233257,-23.63014,sampled
3212,3.126853,-0.7592961,sampled
3213,-26.948809,13.649559,Not sampled
3214,40.546223,-10.115277,sampled
3215,-6.2774186,-35.678364,sampled
3216,-33.328938,23.986397,Not sampled
3217,-74.673256,-8.535727,sampled
3218,1.8675239,-0.35502517,sampled
3219,-10.103822,70.25088,Not sampled
3220,-33.952118,-50.05886,Not sampled
3221,-6.251295,-35.640217,sampled
3222,-9.572554,69.58669,Not sampled
3223,-9.637476,-63.522224,sampled
3224,-26.948809,13.649559,Not sampled
3225,-11.11967,-61.42011,sampled
3226,20.534351,-44.174946,sampled
3227,-7.9324107,0.62441766,Not sampled
3228,69.50335,47.705887,Not sampled
3229,-7.6571345,-54.78725,Not sampled
3230,20.214943,-43.74917,sampled
3231,-7.535013,-54.266933,Not sampled
3232,20.596216,-44.597794,sampled
3233,20.167368,-43.907307,sampled
3234,19.921738,-45.210457,sampled
3235,-43.287304,-42.945023,Not sampled
3236,-11.690727,-61.946095,sampled
3237,-28.232204,-23.636797,sampled
3238,-43.267517,-42.93995,Not sampled
3239,-26.55252,14.172476,Not sampled
3240,-45.565548,-46.60932,Not sampled
3241,-6.295992,-35.794556,sampled
3242,-33.328934,23.986397,Not sampled
3243,-11.11967,-61.42011,sampled
3244,3.010169,0.19772965,sampled
3245,-10.103822,70.25088,Not sampled
3246,-33.952118,-50.05886,Not sampled
3247,-6.293484,-35.74302,sampled
3248,-9.572554,69.58669,Not sampled
3249,-10.257828,-62.602016,sampled
3250,-26.55252,14.172476,Not sampled
3251,-10.092856,-62.129105,sampled
3252,-45.739105,-54.047474,Not sampled
3253,69.50335,47.705887,Not sampled
3254,-7.65713,-54.78718,Not sampled
3255,19.69808,-44.89582,sampled
3256,-7.535014,-54.2669,Not sampled
3257,20.219784,-44.41179,sampled
3258,19.884487,-44.550232,sampled
3259,21.038786,-43.66305,sampled
3260,-43.275562,-42.926468,Not sampled
3261,-10.450027,-63.71908,sampled
3262,-28.2377,-23.625874,sampled
3263,-43.321774,-42.895767,Not sampled
3264,-26.948809,13.649559,Not sampled
3265,-45.56558,-46.60922,Not sampled
3266,-5.6152997,-36.058502,sampled
3267,-33.32893,23.9864,Not sampled
3268,-10.386074,-63.011406,sampled
3269,3.3008382,-2.6165438,sampled
3270,-9.572554,69.58669,Not sampled
3271,-33.951496,-50.06058,Not sampled
3272,-5.5576987,-36.034782,sampled
3273,-9.572554,69.58669,Not sampled
3274,-10.257828,-62.602016,sampled
3275,-25.941067,14.141921,Not sampled
3276,-10.45514,-61.86839,sampled
3277,-45.750153,-54.04787,Not sampled
3278,-6.1816583,-59.846287,Not sampled
3279,-11.11967,-61.42011,sampled
3280,-7.535014,-54.2669,Not sampled
3281,20.153814,-45.426723,sampled
3282,-11.11967,-61.42011,sampled
3283,-10.092856,-62.129105,sampled
3284,-43.30486,-42.88995,Not sampled
3285,-9.744253,-62.765995,sampled
3286,-28.237911,-23.625626,sampled
3287,-43.282177,-42.959866,Not sampled
3288,-26.55252,14.172476,Not sampled
3289,-45.56481,-46.61047,Not sampled
3290,-5.5601244,-36.036335,sampled
3291,-33.328957,23.986393,Not sampled
3292,-74.673325,-8.535681,sampled
3293,5.851659,-2.6056802,sampled
3294,-9.572554,69.58669,Not sampled
3295,-33.951496,-50.06058,Not sampled
3296,-4.254648,-35.829422,sampled
3297,-9.572554,69.58669,Not sampled
3298,-10.092856,-62.129105,sampled
3299,-26.948809,13.649559,Not sampled
3300,-10.45514,-61.86839,sampled
3301,-45.746845,-54.05297,Not sampled
3302,20.252256,-45.300354,sampled
3303,4.4157515,-0.79986155,sampled
3304,5.2905245,-1.4781823,sampled
3305,3.3133004,-4.1078243,sampled
3306,4.488938,-3.568128,sampled
3307,-43.34381,-42.89955,Not sampled
3308,1.5729656,-2.078804,sampled
3309,-28.233984,-23.638859,sampled
3310,-43.31161,-42.858032,Not sampled
3311,-26.55252,14.172476,Not sampled
3312,-43.250397,-42.863884,Not sampled
3313,-0.084215455,-40.91748,sampled
3314,1.6738468,-35.04345,sampled
3315,3.81513,0.002222762,sampled
3316,-11.248062,69.25696,Not sampled
3317,-33.952106,-50.05886,Not sampled
3318,1.6738468,-35.04345,sampled
3319,-11.248062,69.25696,Not sampled
3320,-8.954589,3.2569935,Not sampled
3321,-25.880274,13.951581,Not sampled
3322,19.86046,-44.43136,sampled
3323,-45.767723,-54.108665,Not sampled
3324,46.57997,-15.707532,sampled
3325,1.094374,-1.3105178,sampled
3326,0.14515321,-0.057892594,sampled
3327,19.629475,-44.95014,sampled
3328,-43.268604,-42.864014,Not sampled
3329,-9.637476,-63.522224,sampled
3330,-28.23183,-23.632832,sampled
3331,-43.263126,-42.870926,Not sampled
3332,-26.118797,13.401393,Not sampled
3333,-45.564953,-46.610634,Not sampled
3334,0.3022878,-29.068003,Not sampled
3335,-33.32893,23.9864,Not sampled
3336,-6.3161016,-43.520885,sampled
3337,0.14515321,-0.057892594,sampled
3338,-11.248062,69.25696,Not sampled
3339,-33.952106,-50.05886,Not sampled
3340,-12.73958,-40.32489,sampled
3341,-11.248062,69.25696,Not sampled
3342,-14.198567,-36.72605,sampled
3343,-25.880274,13.951581,Not sampled
3344,1.1738579,-42.349907,Not sampled
3345,-43.27385,-42.85585,Not sampled
3346,0.14515321,-0.057892594,sampled
3347,-11.210114,0.6358468,Not sampled
3348,19.644865,-44.99669,sampled
3349,-43.31776,-42.87256,Not sampled
3350,19.877182,-44.32224,sampled
3351,-28.237911,-23.625626,sampled
3352,-43.20113,-42.86592,Not sampled
3353,-26.118797,13.401393,Not sampled
3354,-43.218693,-42.915695,Not sampled
3355,-0.084215455,-40.91748,sampled
3356,-33.328934,23.986397,Not sampled
3357,-0.084215455,-40.91748,sampled
3358,0.14515321,-0.057892594,sampled
3359,-11.248062,69.25696,Not sampled
3360,-33.952106,-50.05886,Not sampled
3361,-0.084215455,-40.91748,sampled
3362,-11.248062,69.25696,Not sampled
3363,-10.914081,3.5718958,Not sampled
3364,-25.880274,13.951581,Not sampled
3365,20.307127,-43.534435,sampled
3366,-45.786457,-54.135513,Not sampled
3367,-13.7412405,-39.281322,sampled
3368,-9.187541,-62.04215,sampled
3369,-43.197422,-42.90146,Not sampled
3370,-9.637476,-63.522224,sampled
3371,-28.239115,-23.619234,sampled
3372,-43.185978,-42.900063,Not sampled
3373,-25.87813,13.941934,Not sampled
3374,-45.564915,-46.61059,Not sampled
3375,-11.615871,-40.702263,sampled
3376,-33.32895,23.986393,Not sampled
3377,-66.776566,-0.70458317,sampled
3378,-10.914081,3.5718958,Not sampled
3379,-11.248062,69.25696,Not sampled
3380,-33.952114,-50.058876,Not sampled
3381,1.6738468,-35.04345,sampled
3382,-11.248062,69.25696,Not sampled
3383,-14.554381,-34.3008,sampled
3384,-26.659172,13.318628,Not sampled
3385,-9.187541,-62.04215,sampled
3386,-45.789948,-54.140404,Not sampled
3387,20.203022,-44.497612,sampled
3388,-43.195953,-42.880436,Not sampled
3389,-11.731521,-62.361717,sampled
3390,-28.231747,-23.635897,sampled
3391,-43.214752,-42.864407,Not sampled
3392,-26.659172,13.318628,Not sampled
3393,-45.564915,-46.61059,Not sampled
3394,-14.198567,-36.72605,sampled
3395,-33.32895,23.986393,Not sampled
3396,1.6738468,-35.04345,sampled
3397,-8.954589,3.2569935,Not sampled
3398,-11.248062,69.25696,Not sampled
3399,-33.952114,-50.058876,Not sampled
3400,-8.418438,-43.452843,sampled
3401,-11.248062,69.25696,Not sampled
3402,-8.418438,-43.452843,sampled
3403,-26.659172,13.318628,Not sampled
3404,-10.450027,-63.71908,sampled
3405,-45.767727,-54.10867,Not sampled
3406,20.014187,-44.032753,sampled
3407,19.72239,-44.588577,sampled
3408,-9.637476,-63.522224,sampled
3409,-10.450027,-63.71908,sampled
3410,-10.450027,-63.71908,sampled
3411,19.933073,-44.36437,sampled
3412,-9.637476,-63.522224,sampled
3413,-43.20401,-42.91411,Not sampled
3414,-8.418438,-43.452843,sampled
3415,-28.23525,-23.634682,sampled
3416,-43.244797,-42.88448,Not sampled
3417,-26.118797,13.401393,Not sampled
3418,-45.564972,-46.61052,Not sampled
3419,-4.526411,-33.041683,sampled
3420,-33.32895,23.986393,Not sampled
3421,-6.3161016,-43.520885,sampled
3422,-8.954589,3.2569935,Not sampled
3423,-11.248062,69.25696,Not sampled
3424,-33.9515,-50.0606,Not sampled
3425,-6.3161016,-43.520885,sampled
3426,-11.567204,68.52106,Not sampled
3427,-9.506469,-39.462376,sampled
3428,-26.55252,14.172476,Not sampled
3429,-8.950716,-62.87448,sampled
3430,-45.76643,-54.10693,Not sampled
3431,-9.637476,-63.522224,sampled
3432,-28.23651,-23.628305,sampled
3433,-8.393354,1.7780492,Not sampled
3434,-26.55252,14.172476,Not sampled
3435,41.857418,-11.8244095,sampled
3436,-12.037121,-42.04928,sampled
3437,-33.32893,23.9864,Not sampled
3438,-74.67273,-8.542287,sampled
3439,-11.335558,7.26482,Not sampled
3440,-10.97871,70.09632,Not sampled
3441,-33.952114,-50.058872,Not sampled
3442,-8.455164,-41.552002,sampled
3443,-10.97871,70.09632,Not sampled
3444,-8.950716,-62.87448,sampled
3445,-26.55252,14.172476,Not sampled
3446,-9.187541,-62.04215,sampled
3447,20.095179,-43.91725,sampled
3448,-28.23651,-23.628305,sampled
3449,-43.23027,-42.83516,Not sampled
3450,-26.55252,14.172476,Not sampled
3451,-45.564598,-46.610424,Not sampled
3452,-9.506469,-39.462376,sampled
3453,-33.328934,23.986397,Not sampled
3454,-9.506469,-39.462376,sampled
3455,2.432117,-1.6120387,sampled
3456,-10.97871,70.09632,Not sampled
3457,-33.930405,-50.065834,Not sampled
3458,-9.506469,-39.462376,sampled
3459,-10.97871,70.09632,Not sampled
3460,-8.954589,3.2569935,Not sampled
3461,-26.118797,13.401393,Not sampled
3462,20.179928,-43.720474,sampled
3463,-45.729465,-54.034115,Not sampled
3464,-43.225643,-42.827564,Not sampled
3465,-26.118797,13.401393,Not sampled
3466,-45.564816,-46.610527,Not sampled
3467,-9.506469,-39.462376,sampled
3468,-33.328957,23.986393,Not sampled
3469,-74.67313,-8.535622,sampled
3470,-9.383925,1.5675105,Not sampled
3471,-11.248062,69.25696,Not sampled
3472,-33.930405,-50.065834,Not sampled
3473,-9.506469,-39.462376,sampled
3474,-11.248062,69.25696,Not sampled
3475,-10.450027,-63.71908,sampled
3476,-25.880274,13.951581,Not sampled
3477,-9.187541,-62.04215,sampled
3478,-45.72826,-54.032,Not sampled
3479,-25.880274,13.951581,Not sampled
3480,41.55754,-11.558686,sampled
3481,-9.506469,-39.462376,sampled
3482,-33.32893,23.9864,Not sampled
3483,-74.67378,-8.542229,sampled
3484,-10.854065,5.0015225,Not sampled
3485,-10.39786,69.49107,Not sampled
3486,-33.930405,-50.065834,Not sampled
3487,-9.506469,-39.462376,sampled
3488,-10.454865,70.05486,Not sampled
3489,-8.948228,-62.87088,sampled
3490,-26.55252,14.172476,Not sampled
3491,-9.726145,-61.313,sampled
3492,19.67507,-45.041317,sampled
3493,-45.564636,-46.609535,Not sampled
3494,-9.506469,-39.462376,sampled
3495,-33.328934,23.986397,Not sampled
3496,-74.675285,-8.542241,sampled
3497,-11.472878,2.097403,Not sampled
3498,-10.454865,70.05486,Not sampled
3499,-33.930405,-50.065834,Not sampled
3500,-9.506469,-39.462376,sampled
3501,-10.454865,70.05486,Not sampled
3502,-9.027813,-63.034065,sampled
3503,-26.55252,14.172476,Not sampled
3504,-9.187541,-62.04215,sampled
3505,-45.76859,-54.116035,Not sampled
3506,-7.5077972,-42.050022,sampled
3507,-33.328934,23.986397,Not sampled
3508,-74.67273,-8.542287,sampled
3509,-10.0782,7.6608024,sampled
3510,-10.454865,70.05486,Not sampled
3511,-33.929787,-50.067554,Not sampled
3512,-9.506469,-39.462376,sampled
3513,-10.398186,69.49128,Not sampled
3514,-9.726145,-61.313,sampled
3515,-26.55252,14.172476,Not sampled
3516,-11.074003,-62.195404,sampled
3517,19.686977,-44.866455,sampled
3518,-33.32893,23.9864,Not sampled
3519,-74.67499,-8.535687,sampled
3520,-11.374744,5.9165483,Not sampled
3521,19.387003,-7.37675,sampled
3522,-33.929787,-50.067554,Not sampled
3523,-9.506469,-39.462376,sampled
3524,-10.39786,69.49107,Not sampled
3525,-9.187541,-62.04215,sampled
3526,-26.948809,13.649559,Not sampled
3527,-9.637476,-63.522224,sampled
3528,-45.78368,-54.149418,Not sampled
3529,20.096786,-43.927246,sampled
3530,-9.030641,-63.041817,sampled
3531,-9.187541,-62.04215,sampled
3532,-10.450027,-63.71908,sampled
3533,19.702278,-44.624496,sampled
3534,-9.187541,-62.04215,sampled
3535,-74.67124,-8.535736,sampled
3536,-9.809034,4.6017933,sampled
3537,-10.398186,69.49128,Not sampled
3538,-33.951492,-50.06058,Not sampled
3539,-6.29085,-36.314346,sampled
3540,-9.799101,68.604324,Not sampled
3541,-10.874858,-62.54902,sampled
3542,-26.118797,13.401393,Not sampled
3543,-11.074003,-62.195404,sampled
3544,-45.76756,-54.104927,Not sampled
3545,-7.611978,5.369617,sampled
3546,-10.210393,68.891075,Not sampled
3547,-33.9304,-50.065815,Not sampled
3548,-2.3235033,-28.327702,sampled
3549,-9.799101,68.604324,Not sampled
3550,-1.4192888,-27.570347,sampled
3551,-26.66126,13.320107,Not sampled
3552,-10.874858,-62.54902,sampled
3553,-45.789642,-54.14487,Not sampled
3554,-11.739861,-62.556442,sampled
3555,-11.739861,-62.556442,sampled
3556,-11.404988,-63.225254,sampled
3557,20.65188,-43.36702,sampled
3558,-11.404988,-63.225254,sampled
3559,-9.1830845,7.166459,sampled
3560,20.961473,-43.485584,sampled
3561,-45.788372,-54.142574,Not sampled
3562,20.589947,-38.8856,Not sampled
3563,-9.799101,68.604324,Not sampled
3564,-33.930405,-50.065815,Not sampled
3565,1.6596878,-28.873081,Not sampled
3566,-9.799101,68.604324,Not sampled
3567,-10.810183,-63.028793,sampled
3568,-26.118797,13.401393,Not sampled
3569,-11.404988,-63.225254,sampled
3570,-45.793274,-54.154316,Not sampled
3571,21.562885,-38.3623,Not sampled
3572,-45.77246,-54.131813,Not sampled
3573,18.894142,-39.458706,sampled
3574,-33.92979,-50.06755,Not sampled
3575,-0.35670742,-28.079645,Not sampled
3576,-9.347344,68.39372,Not sampled
3577,-10.810183,-63.028793,sampled
3578,-26.66126,13.320107,Not sampled
3579,-11.742743,-62.583782,sampled
3580,-45.77471,-54.135464,Not sampled
3581,-43.28889,-42.946407,Not sampled
3582,18.233791,-38.831394,sampled
3583,3.8555026,-34.441364,Not sampled
3584,-9.347344,68.39372,Not sampled
3585,-11.0225935,-63.761536,sampled
3586,-26.118797,13.401393,Not sampled
3587,-11.404988,-63.225254,sampled
3588,-45.787678,-54.14834,Not sampled
3589,19.516853,-7.5243464,sampled
3590,-11.0225935,-63.761536,sampled
3591,-26.118797,13.401393,Not sampled
3592,-11.404988,-63.225254,sampled
3593,-45.77916,-54.141422,Not sampled
3594,-11.404988,-63.225254,sampled
3595,-26.55252,14.172476,Not sampled
3596,-11.11742,-62.53259,sampled
3597,-45.751297,-54.08122,Not sampled
3598,-25.880274,13.951581,Not sampled
3599,19.670527,-38.44921,sampled
3600,-45.797203,-54.160553,Not sampled
3601,-7.5945973,-61.817726,sampled
3602,-45.78786,-54.153343,Not sampled
3603,-43.21765,-42.9339,Not sampled
3604,-9.155911,-59.862846,sampled
3605,16.842012,-21.875357,Not sampled
3606,-47.682594,23.473658,sampled
3607,-27.030428,-13.078225,Not sampled
3608,-61.358482,40.294678,Not sampled
3609,-7.611978,5.369617,sampled
3610,-27.880997,-3.8260128,Not sampled
3611,9.666347,32.452625,Not sampled
3612,-43.291847,17.26355,sampled
3613,-37.61012,-6.1024623,Not sampled
3614,-43.637886,18.013159,sampled
3615,-43.303238,17.177515,sampled
